0.5 | 0.1 | SVM RBF | K = 0.0 | C = 0.01 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 1.181 | MinDCF = 0.981
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 0.645 | MinDCF = 0.306
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 5.265 | MinDCF = 0.399
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.94
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.985
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.936
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.974
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.997
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.997
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.872
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.735
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.974
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.795
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.878 | MinDCF = 0.82
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.573 | MinDCF = 0.378
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM RBF | K = 0.0 | C = 1.0 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 4.853 | MinDCF = 0.661
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.858
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.943
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.95
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.943
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.985
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.874
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.995
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.857
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.691
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.961
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.734
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.889
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.499
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.983
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.463
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 0.463 | MinDCF = 0.454
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.107
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 0.207 | MinDCF = 0.107
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.165
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 1.607 | MinDCF = 0.158
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.778 | MinDCF = 0.746
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.551 | MinDCF = 0.356
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.01 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 4.731 | MinDCF = 0.728
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.724
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.826
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.852
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.905
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.99
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.992
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.651
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.883
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.999
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.995
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.895
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 1.012 | MinDCF = 0.887
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.391
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 0.675 | MinDCF = 0.399
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.574
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 5.735 | MinDCF = 0.583
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.999
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.917
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.999
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.999
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.955 | MinDCF = 0.457
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 0.478 | MinDCF = 0.452
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.951 | MinDCF = 0.11
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 0.202 | MinDCF = 0.112
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 8.551 | MinDCF = 0.166
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 1.542 | MinDCF = 0.168
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.808 | MinDCF = 0.779
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.552 | MinDCF = 0.36
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.03162277660168379 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 4.712 | MinDCF = 0.636
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.767
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.868
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.438
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.673
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.589
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.887
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.788
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.925
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.408
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.643
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.848
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.846
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.493
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 0.53 | MinDCF = 0.493
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.27
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 0.368 | MinDCF = 0.272
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.554
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 3.148 | MinDCF = 0.542
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.949
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.935
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.977
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.998
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 2.024 | MinDCF = 0.457
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 0.473 | MinDCF = 0.455
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.225 | MinDCF = 0.11
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 0.197 | MinDCF = 0.115
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 0.225 | MinDCF = 0.166
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Raw | Calibrated | PCA = 6 | ActDCF = 1.497 | MinDCF = 0.166
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.986 | MinDCF = 0.944
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 1.0
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.807 | MinDCF = 0.579
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 1.022
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.1 | gamma = 0.1 | Normalized | Calibrated | PCA = 6 | ActDCF = 7.087 | MinDCF = 0.934
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.766
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.866
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.539
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.72
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.721
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Raw | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.882
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.844
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.992 | MinDCF = 0.866
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.617
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 0.992 | MinDCF = 0.641
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.836
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.001 | Normalized | Calibrated | PCA = 6 | ActDCF = 8.933 | MinDCF = 0.852
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.55
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 0.585 | MinDCF = 0.547
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.329
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 0.418 | MinDCF = 0.327
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Raw | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.723
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Raw | Calibrated | PCA = 6 | ActDCF = 3.598 | MinDCF = 0.726
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.928
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.962
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.846
0.5 | 0.5 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 1.0 | MinDCF = 0.922
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Normalized | Uncalibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.996
0.5 | 0.9 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.01 | Normalized | Calibrated | PCA = 6 | ActDCF = 9.0 | MinDCF = 0.996
0.5 | 0.1 | SVM RBF | K = 1.0 | C = 0.31622776601683794 | gamma = 0.1 | Raw | Uncalibrated | PCA = 6 | ActDCF = 4.368 | MinDCF = 0.452
